timestamp,alert_type,severity,description,source_ip,dest_ip,details
2026-01-14T13:40:19.026564,Data Exfiltration,HIGH,Large data transfer detected: 5.47 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5735015, 'mb_transferred': 5.46933650970459, 'window_seconds': 30}"
2026-01-14T13:40:19.029740,Data Exfiltration,HIGH,Large data transfer detected: 5.47 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5736395, 'mb_transferred': 5.4706525802612305, 'window_seconds': 30}"
2026-01-14T13:40:19.032524,Data Exfiltration,HIGH,Large data transfer detected: 5.47 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5737775, 'mb_transferred': 5.471968650817871, 'window_seconds': 30}"
2026-01-14T13:40:19.035186,Data Exfiltration,HIGH,Large data transfer detected: 5.47 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5739155, 'mb_transferred': 5.473284721374512, 'window_seconds': 30}"
2026-01-14T13:40:19.037787,Data Exfiltration,HIGH,Large data transfer detected: 5.47 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5740535, 'mb_transferred': 5.474600791931152, 'window_seconds': 30}"
2026-01-14T13:40:19.040268,Data Exfiltration,HIGH,Large data transfer detected: 5.48 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5741915, 'mb_transferred': 5.475916862487793, 'window_seconds': 30}"
2026-01-14T13:40:19.042787,Data Exfiltration,HIGH,Large data transfer detected: 5.48 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5743295, 'mb_transferred': 5.477232933044434, 'window_seconds': 30}"
2026-01-14T13:40:19.045604,Data Exfiltration,HIGH,Large data transfer detected: 5.48 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5743716, 'mb_transferred': 5.477634429931641, 'window_seconds': 30}"
2026-01-14T13:40:19.048231,Data Exfiltration,HIGH,Large data transfer detected: 5.48 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5745096, 'mb_transferred': 5.478950500488281, 'window_seconds': 30}"
2026-01-14T13:40:19.050803,Data Exfiltration,HIGH,Large data transfer detected: 5.48 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5746476, 'mb_transferred': 5.480266571044922, 'window_seconds': 30}"
2026-01-14T13:40:19.053499,Data Exfiltration,HIGH,Large data transfer detected: 5.48 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5747856, 'mb_transferred': 5.4815826416015625, 'window_seconds': 30}"
2026-01-14T13:40:19.055953,Data Exfiltration,HIGH,Large data transfer detected: 5.48 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5749236, 'mb_transferred': 5.482898712158203, 'window_seconds': 30}"
2026-01-14T13:40:19.058650,Data Exfiltration,HIGH,Large data transfer detected: 5.48 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5750616, 'mb_transferred': 5.484214782714844, 'window_seconds': 30}"
2026-01-14T13:40:19.061191,Data Exfiltration,HIGH,Large data transfer detected: 5.49 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5751996, 'mb_transferred': 5.485530853271484, 'window_seconds': 30}"
2026-01-14T13:40:19.063866,Data Exfiltration,HIGH,Large data transfer detected: 5.49 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5753376, 'mb_transferred': 5.486846923828125, 'window_seconds': 30}"
2026-01-14T13:40:19.066350,Data Exfiltration,HIGH,Large data transfer detected: 5.49 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5754756, 'mb_transferred': 5.488162994384766, 'window_seconds': 30}"
2026-01-14T13:40:19.069043,Data Exfiltration,HIGH,Large data transfer detected: 5.49 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5756136, 'mb_transferred': 5.489479064941406, 'window_seconds': 30}"
2026-01-14T13:40:19.071724,Data Exfiltration,HIGH,Large data transfer detected: 5.49 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5757516, 'mb_transferred': 5.490795135498047, 'window_seconds': 30}"
2026-01-14T13:40:19.074327,Data Exfiltration,HIGH,Large data transfer detected: 5.49 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5758896, 'mb_transferred': 5.4921112060546875, 'window_seconds': 30}"
2026-01-14T13:40:19.076882,Data Exfiltration,HIGH,Large data transfer detected: 5.49 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5760256, 'mb_transferred': 5.493408203125, 'window_seconds': 30}"
2026-01-14T13:40:19.079682,Data Exfiltration,HIGH,Large data transfer detected: 5.49 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5761636, 'mb_transferred': 5.494724273681641, 'window_seconds': 30}"
2026-01-14T13:40:19.082480,Data Exfiltration,HIGH,Large data transfer detected: 5.50 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5763016, 'mb_transferred': 5.496040344238281, 'window_seconds': 30}"
2026-01-14T13:40:19.085313,Data Exfiltration,HIGH,Large data transfer detected: 5.50 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5764396, 'mb_transferred': 5.497356414794922, 'window_seconds': 30}"
2026-01-14T13:40:19.088073,Data Exfiltration,HIGH,Large data transfer detected: 5.50 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5765776, 'mb_transferred': 5.4986724853515625, 'window_seconds': 30}"
2026-01-14T13:40:19.090667,Data Exfiltration,HIGH,Large data transfer detected: 5.50 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5767156, 'mb_transferred': 5.499988555908203, 'window_seconds': 30}"
2026-01-14T13:40:19.093508,Data Exfiltration,HIGH,Large data transfer detected: 5.50 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5768536, 'mb_transferred': 5.501304626464844, 'window_seconds': 30}"
2026-01-14T13:40:19.096148,Data Exfiltration,HIGH,Large data transfer detected: 5.50 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5769916, 'mb_transferred': 5.502620697021484, 'window_seconds': 30}"
2026-01-14T13:40:19.098992,Data Exfiltration,HIGH,Large data transfer detected: 5.50 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5771296, 'mb_transferred': 5.503936767578125, 'window_seconds': 30}"
2026-01-14T13:40:19.101710,Data Exfiltration,HIGH,Large data transfer detected: 5.51 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5772676, 'mb_transferred': 5.505252838134766, 'window_seconds': 30}"
2026-01-14T13:40:19.104441,Data Exfiltration,HIGH,Large data transfer detected: 5.51 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5774056, 'mb_transferred': 5.506568908691406, 'window_seconds': 30}"
2026-01-14T13:40:19.107270,Data Exfiltration,HIGH,Large data transfer detected: 5.51 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5775436, 'mb_transferred': 5.507884979248047, 'window_seconds': 30}"
2026-01-14T13:40:19.109938,Data Exfiltration,HIGH,Large data transfer detected: 5.51 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5776816, 'mb_transferred': 5.5092010498046875, 'window_seconds': 30}"
2026-01-14T13:40:19.112710,Data Exfiltration,HIGH,Large data transfer detected: 5.51 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5777738, 'mb_transferred': 5.510080337524414, 'window_seconds': 30}"
2026-01-14T13:40:19.115419,Data Exfiltration,HIGH,Large data transfer detected: 5.51 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5779118, 'mb_transferred': 5.511396408081055, 'window_seconds': 30}"
2026-01-14T13:40:19.118320,Data Exfiltration,HIGH,Large data transfer detected: 5.51 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5780498, 'mb_transferred': 5.512712478637695, 'window_seconds': 30}"
2026-01-14T13:40:19.121011,Data Exfiltration,HIGH,Large data transfer detected: 5.51 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5781878, 'mb_transferred': 5.514028549194336, 'window_seconds': 30}"
2026-01-14T13:40:19.124024,Data Exfiltration,HIGH,Large data transfer detected: 5.52 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5783258, 'mb_transferred': 5.515344619750977, 'window_seconds': 30}"
2026-01-14T13:40:19.126559,Data Exfiltration,HIGH,Large data transfer detected: 5.52 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5784638, 'mb_transferred': 5.516660690307617, 'window_seconds': 30}"
2026-01-14T13:40:19.129324,Data Exfiltration,HIGH,Large data transfer detected: 5.52 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5786018, 'mb_transferred': 5.517976760864258, 'window_seconds': 30}"
2026-01-14T13:40:19.132023,Data Exfiltration,HIGH,Large data transfer detected: 5.52 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5787398, 'mb_transferred': 5.519292831420898, 'window_seconds': 30}"
2026-01-14T13:40:19.134435,Data Exfiltration,HIGH,Large data transfer detected: 5.52 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5788778, 'mb_transferred': 5.520608901977539, 'window_seconds': 30}"
2026-01-14T13:40:19.137021,Data Exfiltration,HIGH,Large data transfer detected: 5.52 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5790158, 'mb_transferred': 5.52192497253418, 'window_seconds': 30}"
2026-01-14T13:40:19.139780,Data Exfiltration,HIGH,Large data transfer detected: 5.52 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5791538, 'mb_transferred': 5.52324104309082, 'window_seconds': 30}"
2026-01-14T13:40:19.142494,Data Exfiltration,HIGH,Large data transfer detected: 5.52 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5792918, 'mb_transferred': 5.524557113647461, 'window_seconds': 30}"
2026-01-14T13:40:19.154996,Data Exfiltration,HIGH,Large data transfer detected: 5.53 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5794298, 'mb_transferred': 5.525873184204102, 'window_seconds': 30}"
2026-01-14T13:40:19.157668,Data Exfiltration,HIGH,Large data transfer detected: 5.53 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5795678, 'mb_transferred': 5.527189254760742, 'window_seconds': 30}"
2026-01-14T13:40:19.160200,Data Exfiltration,HIGH,Large data transfer detected: 5.53 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5797058, 'mb_transferred': 5.528505325317383, 'window_seconds': 30}"
2026-01-14T13:40:19.162684,Data Exfiltration,HIGH,Large data transfer detected: 5.53 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5798438, 'mb_transferred': 5.529821395874023, 'window_seconds': 30}"
2026-01-14T13:40:19.165612,Data Exfiltration,HIGH,Large data transfer detected: 5.53 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5799818, 'mb_transferred': 5.531137466430664, 'window_seconds': 30}"
2026-01-14T13:40:19.168080,Data Exfiltration,HIGH,Large data transfer detected: 5.53 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5801198, 'mb_transferred': 5.532453536987305, 'window_seconds': 30}"
2026-01-14T13:40:19.170838,Data Exfiltration,HIGH,Large data transfer detected: 5.53 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5802578, 'mb_transferred': 5.533769607543945, 'window_seconds': 30}"
2026-01-14T13:40:19.173413,Data Exfiltration,HIGH,Large data transfer detected: 5.54 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5803958, 'mb_transferred': 5.535085678100586, 'window_seconds': 30}"
2026-01-14T13:40:19.176023,Data Exfiltration,HIGH,Large data transfer detected: 5.54 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5805338, 'mb_transferred': 5.536401748657227, 'window_seconds': 30}"
2026-01-14T13:40:19.178630,Data Exfiltration,HIGH,Large data transfer detected: 5.54 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5806718, 'mb_transferred': 5.537717819213867, 'window_seconds': 30}"
2026-01-14T13:40:19.181499,Data Exfiltration,HIGH,Large data transfer detected: 5.54 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5808098, 'mb_transferred': 5.539033889770508, 'window_seconds': 30}"
2026-01-14T13:40:19.184462,Data Exfiltration,HIGH,Large data transfer detected: 5.54 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5809478, 'mb_transferred': 5.540349960327148, 'window_seconds': 30}"
2026-01-14T13:40:19.187005,Data Exfiltration,HIGH,Large data transfer detected: 5.54 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5809899, 'mb_transferred': 5.5407514572143555, 'window_seconds': 30}"
2026-01-14T13:40:19.189706,Data Exfiltration,HIGH,Large data transfer detected: 5.54 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5811279, 'mb_transferred': 5.542067527770996, 'window_seconds': 30}"
2026-01-14T13:40:19.192447,Data Exfiltration,HIGH,Large data transfer detected: 5.54 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5812659, 'mb_transferred': 5.543383598327637, 'window_seconds': 30}"
2026-01-14T13:40:19.195163,Data Exfiltration,HIGH,Large data transfer detected: 5.54 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5814039, 'mb_transferred': 5.544699668884277, 'window_seconds': 30}"
2026-01-14T13:40:19.216815,Data Exfiltration,HIGH,Large data transfer detected: 5.55 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5815419, 'mb_transferred': 5.546015739440918, 'window_seconds': 30}"
2026-01-14T13:40:19.233674,Data Exfiltration,HIGH,Large data transfer detected: 5.55 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5816799, 'mb_transferred': 5.547331809997559, 'window_seconds': 30}"
2026-01-14T13:40:19.236555,Data Exfiltration,HIGH,Large data transfer detected: 5.55 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5818179, 'mb_transferred': 5.548647880554199, 'window_seconds': 30}"
2026-01-14T13:40:19.239335,Data Exfiltration,HIGH,Large data transfer detected: 5.55 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5819559, 'mb_transferred': 5.54996395111084, 'window_seconds': 30}"
2026-01-14T13:40:19.242026,Data Exfiltration,HIGH,Large data transfer detected: 5.55 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5820939, 'mb_transferred': 5.5512800216674805, 'window_seconds': 30}"
2026-01-14T13:40:19.244527,Data Exfiltration,HIGH,Large data transfer detected: 5.55 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5822319, 'mb_transferred': 5.552596092224121, 'window_seconds': 30}"
2026-01-14T13:40:19.247415,Data Exfiltration,HIGH,Large data transfer detected: 5.55 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5823699, 'mb_transferred': 5.553912162780762, 'window_seconds': 30}"
2026-01-14T13:40:19.250417,Data Exfiltration,HIGH,Large data transfer detected: 5.56 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5825079, 'mb_transferred': 5.555228233337402, 'window_seconds': 30}"
2026-01-14T13:40:19.253433,Data Exfiltration,HIGH,Large data transfer detected: 5.56 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5826459, 'mb_transferred': 5.556544303894043, 'window_seconds': 30}"
2026-01-14T13:40:19.256550,Data Exfiltration,HIGH,Large data transfer detected: 5.56 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5827839, 'mb_transferred': 5.557860374450684, 'window_seconds': 30}"
2026-01-14T13:40:19.259462,Data Exfiltration,HIGH,Large data transfer detected: 5.56 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5829219, 'mb_transferred': 5.559176445007324, 'window_seconds': 30}"
2026-01-14T13:40:19.262020,Data Exfiltration,HIGH,Large data transfer detected: 5.56 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5830599, 'mb_transferred': 5.560492515563965, 'window_seconds': 30}"
2026-01-14T13:40:19.264717,Data Exfiltration,HIGH,Large data transfer detected: 5.56 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5831979, 'mb_transferred': 5.5618085861206055, 'window_seconds': 30}"
2026-01-14T13:40:19.267271,Data Exfiltration,HIGH,Large data transfer detected: 5.56 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5833359, 'mb_transferred': 5.563124656677246, 'window_seconds': 30}"
2026-01-14T13:40:19.271825,Data Exfiltration,HIGH,Large data transfer detected: 5.56 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5834573, 'mb_transferred': 5.564282417297363, 'window_seconds': 30}"
2026-01-14T13:40:19.278859,Data Exfiltration,HIGH,Large data transfer detected: 5.57 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5835953, 'mb_transferred': 5.565598487854004, 'window_seconds': 30}"
2026-01-14T13:40:19.282001,Data Exfiltration,HIGH,Large data transfer detected: 5.57 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5837333, 'mb_transferred': 5.5669145584106445, 'window_seconds': 30}"
2026-01-14T13:40:19.284865,Data Exfiltration,HIGH,Large data transfer detected: 5.57 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5838713, 'mb_transferred': 5.568230628967285, 'window_seconds': 30}"
2026-01-14T13:40:19.287650,Data Exfiltration,HIGH,Large data transfer detected: 5.57 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5840093, 'mb_transferred': 5.569546699523926, 'window_seconds': 30}"
2026-01-14T13:40:19.290323,Data Exfiltration,HIGH,Large data transfer detected: 5.57 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5841473, 'mb_transferred': 5.570862770080566, 'window_seconds': 30}"
2026-01-14T13:40:19.293127,Data Exfiltration,HIGH,Large data transfer detected: 5.57 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5842853, 'mb_transferred': 5.572178840637207, 'window_seconds': 30}"
2026-01-14T13:40:19.295936,Data Exfiltration,HIGH,Large data transfer detected: 5.57 MB sent to external IP,192.168.31.79,50.16.99.168,"{'total_bytes': 5844233, 'mb_transferred': 5.573494911193848, 'window_seconds': 30}"
